dog_id,gender,pet_breed,dob,dod,is_neutered
8798,Female,Pit Bull,2016-08-11 00:00:00+00:00,,False
8799,Female,Cur,2013-07-21 00:00:00+00:00,,True
8800,Female,"Shepherd, German",2016-06-04 09:25:00+00:00,,True
8801,Male,Pit Bull,2013-12-20 16:39:00+00:00,,True
8802,Male,Chihuahua (Smooth Coat),2015-12-17 00:00:00+00:00,,True
8803,Female,Newfoundland,2015-07-15 17:31:00+00:00,,True
8804,Male,Australian Cattle Dog,2014-08-21 18:00:00+00:00,2020-12-04T00:00:00.000Z,True
8805,Female,Vizsla,2017-03-26 15:00:00+00:00,,True
8806,Female,Terrier,2014-12-09 00:00:00+00:00,,True
8807,Female,"Terrier, Toy Fox",2011-09-02 00:00:00+00:00,,True
8808,Female,Pomeranian,2016-12-06 00:00:00+00:00,,True
8809,Male,"Retriever, Labrador",2004-02-15 00:00:00+00:00,2020-03-24T00:00:00.000Z,True
8810,Female,Coton de Tulear,2007-02-27 12:03:00+00:00,2020-07-11T00:00:00.000Z,True
8811,Male,Pit Bull,2019-04-16 13:49:00+00:00,,False
8812,Female,"Schnauzer, Miniature",2014-10-01 17:41:00+00:00,,True
8813,Male,Cane Corso,2017-01-04 00:00:00+00:00,,True
8814,Male,Chihuahua,2008-09-27 00:00:00+00:00,,True
8815,Male,Pug,2011-03-19 00:00:00+00:00,,True
8816,Female,Husky,2011-11-12 11:00:00+00:00,2021-03-27T10:02:50.000Z,True
8817,Female,"Retriever, Labrador",2016-02-14 00:00:00+00:00,,True
8818,Male,Pekingese,2017-08-26 00:00:00+00:00,,True
8819,Male,Boxer,2014-11-01 00:00:00+00:00,,True
8820,Female,Rottweiler,2019-03-01 00:00:00+00:00,,True
8821,Male,Shih Tzu,2015-04-22 00:00:00+00:00,,True
8822,Female,Pomeranian,2015-06-05 00:00:00+00:00,,True
8823,Female,Mixed Breed,2012-05-18 17:43:00+00:00,,True
8824,Female,Pit Bull,2015-07-02 00:00:00+00:00,,False
8825,Male,Maltese,2011-03-02 00:00:00+00:00,,True
8826,Female,"Retriever, Golden",2015-10-19 00:00:00+00:00,,True
8827,Male,"Shepherd, German",2013-12-23 00:00:00+00:00,,True
8828,Male,"Retriever, Labrador",2011-07-05 00:00:00+00:00,,True
8829,Female,"Bulldog, American",2016-01-04 08:56:00+00:00,,True
8830,Female,Blue Heeler,2018-06-01 00:00:00+00:00,,True
8831,Male,Chihuahua,2013-04-29 00:00:00+00:00,,True
8832,Female,"Collie, Border",2018-04-06 00:00:00+00:00,,True
8833,Female,Great Dane,2015-10-05 15:30:00+00:00,,True
8834,Female,Shih Tzu,2006-02-08 00:00:00+00:00,,True
8835,Male,"Terrier, Boston",2010-10-31 00:00:00+00:00,,True
8836,Male,Maltese,2016-02-02 00:00:00+00:00,,False
8837,Female,"Poodle, Toy",2017-06-16 00:00:00+00:00,,False
8838,Female,Pomeranian,2011-07-03 00:00:00+00:00,,True
8839,Female,"Terrier, Yorkshire",2007-09-09 14:28:00+00:00,,True
8840,Female,Terrier,2016-11-22 21:00:00+00:00,,True
8841,Male,Shih Tzu,2017-08-29 00:00:00+00:00,,True
8842,Female,Cock-A-Poo,2017-12-07 00:00:00+00:00,,True
8843,Male,Terrier,2015-06-01 00:00:00+00:00,,True
8844,Female,Retriever,2017-07-19 00:00:00+00:00,,True
8845,Female,Maltese,2014-12-06 18:45:00+00:00,,True
8846,Female,"Retriever, Labrador",2013-06-18 15:48:00+00:00,,True
8847,Female,Pit Bull,2015-10-06 11:00:00+00:00,,True
8848,Female,Alaskan Malamute,2016-12-24 00:00:00+00:00,,True
8849,Male,"Shepherd, German",2016-06-09 00:00:00+00:00,,False
8850,Male,Shih Tzu,2008-11-28 00:00:00+00:00,,True
8851,Female,Pit Bull,2012-02-14 11:18:00+00:00,,True
8852,Female,"Terrier, Yorkshire",2016-06-10 17:50:00+00:00,,True
8853,Male,Hound,2012-04-30 12:13:00+00:00,,True
8854,Female,Pomeranian,2016-10-01 00:00:00+00:00,,True
8855,Male,"Shepherd, Australian",2014-05-10 00:00:00+00:00,,True
8856,Male,"Retriever, Golden",2012-02-20 14:59:00+00:00,,True
8857,Female,Chihuahua,2019-01-23 00:00:00+00:00,,True
8858,Female,"Terrier, American Pit Bull",2009-09-07 00:00:00+00:00,,True
8859,Male,Shih Tzu,2014-08-20 00:00:00+00:00,,True
8860,Male,Havanese,2018-02-05 00:00:00+00:00,,True
8861,Male,Pit Bull,2011-03-03 14:11:00+00:00,,True
8862,Male,"Retriever, Labrador",2015-12-13 09:02:00+00:00,,True
8863,Male,"Shepherd, German",2018-02-09 08:38:00+00:00,,True
8864,Male,Maltese,2011-08-02 15:03:00+00:00,,True
8865,Male,"Pinscher, Doberman",2017-06-30 00:00:00+00:00,,True
8866,Male,Poodle,2014-11-27 00:00:00+00:00,,True
8867,Male,"Shepherd, German",2017-08-11 11:55:00+00:00,,True
8868,Male,"Terrier, Yorkshire",2014-11-29 00:00:00+00:00,,True
8869,Male,Schnauzer,2004-10-19 00:00:00+00:00,2020-03-24T09:58:00.000Z,True
8870,Male,Boxer,2014-11-04 17:02:00+00:00,,True
8871,Male,Terrier,2012-05-26 15:45:00+00:00,,True
8872,Male,Cock-A-Poo,2016-08-05 00:00:00+00:00,,True
8873,Male,Blue Heeler,2014-11-27 14:23:00+00:00,,True
8874,Male,"Retriever, Labrador",2017-11-08 13:16:00+00:00,,True
8875,Female,Mixed Breed,2016-01-10 00:00:00+00:00,,True
8876,Female,Husky,2012-08-28 00:00:00+00:00,,True
8877,Male,Chihuahua,2017-04-01 00:00:00+00:00,,True
8878,Male,Maltese,2010-10-12 12:09:00+00:00,,True
8879,Female,Pug,2010-07-20 00:00:00+00:00,,True
8880,Male,Great Pyrenees,2018-05-28 00:00:00+00:00,,True
8881,Male,Pit Bull,2017-12-11 00:00:00+00:00,,True
8882,Female,"Shepherd, German",2016-05-22 08:45:00+00:00,,True
8883,Female,"Pinscher, Doberman",2009-08-15 00:00:00+00:00,,True
8884,Female,"Retriever, Golden",2016-03-25 00:00:00+00:00,,True
8885,Female,Alaskan Malamute,2007-01-03 00:00:00+00:00,,True
8886,Male,"Retriever, Labrador",2009-03-14 00:00:00+00:00,,True
8887,Female,Poodle,2012-01-29 16:32:00+00:00,,True
8888,Female,"Welsh Corgi, Pembroke",2011-09-15 15:33:00+00:00,,True
8889,Male,"Terrier, Soft-Coated Wheaten",2009-02-14 00:00:00+00:00,,True
8890,Female,Husky,2017-11-05 12:48:00+00:00,,True
8891,Female,Boxer,2019-07-13 00:00:00+00:00,,True
8892,Female,Shih Tzu,2017-02-14 14:46:00+00:00,,True
8893,Female,Mixed Breed,2016-07-13 09:59:00+00:00,,True
8894,Male,Havanese,2014-12-29 00:00:00+00:00,,True
8895,Female,Poodle,2009-07-07 00:00:00+00:00,,True
8896,Female,"Mastiff, Old English",2017-12-11 00:00:00+00:00,,True
8897,Female,Poodle,2004-04-18 00:00:00+00:00,,True
8898,Male,"Shepherd, Australian",2017-12-12 00:00:00+00:00,,True
8899,Male,Weimaraner,2015-08-02 15:41:00+00:00,,True
8900,Male,"Terrier, Yorkshire",2014-08-31 07:59:00+00:00,,True
8901,Male,"Retriever, Labrador",2015-05-21 15:24:00+00:00,,True
8902,Male,"Retriever, Labrador",2014-12-20 00:00:00+00:00,,True
8903,Male,"Shepherd, German",2016-04-23 11:16:00+00:00,,True
8904,Female,Pit Bull,2019-10-01 09:09:00+00:00,,True
8905,Male,Great Dane,2017-04-13 00:00:00+00:00,,True
8906,Male,"Shepherd, German",2010-09-30 00:00:00+00:00,,True
8907,Male,Beagle,2012-02-14 16:08:00+00:00,,True
8908,Male,"Spaniel, French",2016-10-04 11:34:00+00:00,,True
8909,Male,"Schnauzer, Miniature",2010-08-20 00:00:00+00:00,2021-09-06T15:34:55.000Z,True
8910,Male,Dogo Argentino,2013-02-13 00:00:00+00:00,2020-09-13T00:00:00.000Z,True
8911,Male,"Bulldog, English",2016-02-14 00:00:00+00:00,,True
8912,Female,"Bulldog, American",2011-08-22 00:00:00+00:00,,True
8913,Male,Spaniel,2015-09-15 00:00:00+00:00,,True
8914,Female,Retriever,2017-09-10 09:26:00+00:00,,True
8915,Male,Corgi,2017-01-27 00:00:00+00:00,,True
8916,Male,"Shepherd, Australian",2017-08-23 00:00:00+00:00,,True
8917,Male,Beagle,2009-02-07 00:00:00+00:00,,True
8918,Male,"Terrier, Staffordshire Bull",2018-10-22 17:19:00+00:00,,False
8919,Male,Mixed Breed,2013-01-02 00:00:00+00:00,,True
8920,Female,"Spaniel, Boykin",2004-03-20 00:00:00+00:00,2019-04-28T13:54:37.000Z,True
8921,Female,Mixed Breed,2013-05-01 12:40:00+00:00,,True
8922,Male,Maltese,2018-07-11 15:49:00+00:00,,True
8923,Female,Pug,2008-04-06 00:00:00+00:00,2021-04-30T16:20:52.000Z,True
8924,Male,"Welsh Corgi, Pembroke",2016-04-12 00:00:00+00:00,,True
8925,Male,Blue Heeler,2015-10-16 10:15:00+00:00,,False
8926,Male,Pug,2018-09-11 00:00:00+00:00,,True
8927,Male,"Collie, Border",2015-05-17 00:00:00+00:00,,True
8928,Male,Mixed Breed,2017-02-22 00:00:00+00:00,,True
8929,Male,Chihuahua,2015-09-25 15:43:00+00:00,,True
8930,Male,Hound,2008-07-14 15:22:00+00:00,2021-02-25T14:27:00.000Z,True
8931,Male,Shih Tzu,2009-08-09 00:00:00+00:00,,True
8932,Male,"Dachshund, Long Haired",2018-01-23 00:00:00+00:00,,True
8933,Male,Husky,2014-10-10 15:03:00+00:00,,True
8934,Male,Schnauzer,2015-12-08 13:49:00+00:00,,True
8935,Male,Mixed Breed,2012-11-10 12:18:00+00:00,,True
8936,Female,"Shepherd, German",2015-04-20 17:39:00+00:00,,True
8937,Female,"Retriever, Golden",2013-03-26 00:00:00+00:00,,True
8938,Male,Poodle,2017-12-16 17:39:00+00:00,,True
8939,Male,"Retriever, Labrador",2012-08-20 10:50:00+00:00,,True
8940,Female,Poodle,2016-10-21 13:57:00+00:00,,True
8941,Female,"Retriever, Labrador",2015-07-09 00:00:00+00:00,,True
8942,Male,"Terrier, Boston",2009-10-12 12:22:00+00:00,,True
8943,Male,"Retriever, Labrador",2015-02-22 00:00:00+00:00,,True
8944,Male,Maltese,2014-03-10 00:00:00+00:00,,True
8945,Female,Shih Tzu,2017-10-17 09:02:00+00:00,,True
8946,Female,"Spaniel, Cocker",2015-10-02 00:00:00+00:00,,True
8947,Female,Shih Tzu,2013-08-17 00:00:00+00:00,,True
8948,Female,Boxer,2012-07-24 18:52:00+00:00,,True
8949,Male,Chihuahua,2013-01-17 00:00:00+00:00,,True
8950,Male,Dachshund,2014-05-09 16:19:00+00:00,,True
8951,Male,Retriever,2013-12-27 00:00:00+00:00,,True
8952,Male,"Bulldog, American",2010-11-30 00:00:00+00:00,,False
8953,Male,Corgi,2015-05-17 00:00:00+00:00,,True
8954,Female,"Retriever, Chesapeake Bay",2014-11-13 00:00:00+00:00,,True
8955,Female,"Pinscher, Miniature",2012-10-24 09:43:00+00:00,,True
8956,Female,Saint Bernard,2017-12-13 00:00:00+00:00,,True
8957,Male,Shepherd,2017-04-08 14:09:00+00:00,,True
8958,Male,"Spaniel, English Springer",2019-01-15 00:00:00+00:00,,True
8959,Female,Pit Bull,2014-02-14 00:00:00+00:00,,True
8960,Male,"Terrier, Staffordshire Bull",2015-01-12 17:33:00+00:00,,True
8961,Female,Pit Bull,2015-09-01 00:00:00+00:00,,True
8962,Male,Shiba Inu,2016-08-25 17:26:00+00:00,,True
8963,Male,Mixed Breed,2018-10-20 16:54:00+00:00,,True
8964,Male,"Terrier, Yorkshire",2017-08-09 00:00:00+00:00,,True
8965,Male,Poodle,2013-10-05 15:19:00+00:00,,True
8966,Female,"Retriever, Labrador",2019-01-18 00:00:00+00:00,,True
8967,Male,Boxer,2015-11-08 00:00:00+00:00,,True
8968,Female,Mixed Breed,2012-10-23 00:00:00+00:00,,True
8969,Male,Hound,2017-10-10 14:55:00+00:00,,True
8970,Male,Mixed Breed,2016-02-03 00:00:00+00:00,,True
8971,Female,"Shepherd, Australian",2018-09-22 00:00:00+00:00,,True
8972,Female,Maltese,2017-04-29 13:18:00+00:00,,True
8973,Female,"Terrier, American Pit Bull",2010-06-30 14:12:00+00:00,,True
8974,Female,Retriever,2015-10-10 00:00:00+00:00,,True
8975,Female,"Retriever, Labrador",2016-03-06 08:25:00+00:00,,True
8976,Male,"Schnauzer, Miniature",2016-07-31 11:31:00+00:00,,True
8977,Female,"Poodle, Standard",2017-09-22 11:32:00+00:00,,True
8978,Female,Pit Bull,2018-07-18 14:51:00+00:00,,True
8979,Female,Terrier,2015-12-10 00:00:00+00:00,,True
8980,Female,Hound,2018-06-10 18:06:00+00:00,,True
8981,Male,"Retriever, Labrador",2009-05-11 00:00:00+00:00,,True
8982,Female,"Retriever, Labrador",2017-01-14 11:30:00+00:00,,True
8983,Male,Chihuahua,2009-02-14 00:00:00+00:00,,True
8984,Female,Rottweiler,2017-11-16 11:11:00+00:00,,True
8985,Male,"Terrier, Staffordshire Bull",2007-11-30 00:00:00+00:00,,True
8986,Female,Pit Bull,2015-04-18 12:42:00+00:00,,True
8987,Female,"Collie, Border",2009-07-10 00:00:00+00:00,,True
8988,Male,"Terrier, Soft-Coated Wheaten",2004-09-14 00:00:00+00:00,,True
8989,Male,"Terrier, Bull",2019-11-18 00:00:00+00:00,,False
8990,Male,Shih Tzu,2012-02-19 12:18:00+00:00,,False
8991,Male,"Spaniel, Cavalier King Charles",2009-09-26 00:00:00+00:00,,True
8992,Female,Pit Bull,2015-02-12 00:00:00+00:00,,True
8993,Male,Pit Bull,2012-10-14 00:00:00+00:00,,True
8994,Female,"Bulldog, English",2018-03-02 00:00:00+00:00,,True
8995,Female,Mixed Breed,2011-09-23 00:00:00+00:00,,True
8996,Male,Hound,2017-01-23 00:00:00+00:00,,True
8997,Female,Mixed Breed,2019-04-24 00:00:00+00:00,,True
8998,Male,Chihuahua,2013-09-29 00:00:00+00:00,,True
8999,Female,Great Dane,2013-05-17 00:00:00+00:00,,True
9000,Male,Havanese,2014-08-02 00:00:00+00:00,,True
9001,Male,Blue Heeler,2015-07-11 00:00:00+00:00,,True
9002,Female,Boxer,2018-01-16 14:35:00+00:00,,True
9003,Male,"Terrier, Yorkshire",2007-10-08 00:00:00+00:00,,True
9004,Male,"Spaniel, Cocker",2010-11-01 00:00:00+00:00,,False
9005,Male,"Shepherd, German",2013-09-16 12:06:00+00:00,,True
9006,Female,Mixed Breed,2013-12-01 00:00:00+00:00,,True
9007,Male,Retriever,2019-01-17 00:00:00+00:00,,True
9008,Male,Pomeranian,2013-01-11 11:59:00+00:00,,True
9009,Female,Mixed Breed,2016-12-22 10:35:00+00:00,,True
9010,Male,Maltese,2016-06-09 07:58:00+00:00,,True
9011,Male,Pit Bull,2017-03-14 10:17:00+00:00,,True
9012,Male,"Terrier, Yorkshire",2016-06-14 00:00:00+00:00,,True
9013,Female,"Poodle, Miniature",2012-02-15 00:00:00+00:00,,True
9014,Female,"Terrier, Cairn",2017-03-20 18:04:00+00:00,,True
9015,Female,Boxer,2014-02-16 00:00:00+00:00,,True
9016,Female,Chihuahua,2014-10-16 00:00:00+00:00,,True
9017,Female,Mastiff,2016-12-12 00:00:00+00:00,,True
9018,Male,"Terrier, Yorkshire",2016-04-19 16:58:00+00:00,,True
9019,Female,"Terrier, Boston",2016-05-16 14:41:00+00:00,,True
9020,Female,Dachshund,2011-10-04 00:00:00+00:00,,True
9021,Male,"Retriever, Labrador",2018-11-12 00:00:00+00:00,,True
9022,Male,"Retriever, Golden",2018-08-07 00:00:00+00:00,,True
9023,Male,Mixed Breed,2017-12-13 09:59:00+00:00,,True
9024,Female,Chihuahua,2015-04-20 15:38:00+00:00,,False
9025,Female,Lhasa-Poo,2007-08-12 00:00:00+00:00,,True
9026,Female,Beagle,2016-07-05 00:00:00+00:00,,True
9027,Male,"Retriever, Labrador",2017-12-26 16:06:00+00:00,,True
9028,Male,Pit Bull,2017-06-12 12:44:00+00:00,,True
9029,Male,"Terrier, Yorkshire",2017-02-11 00:00:00+00:00,,True
9030,Male,"Shepherd, German",2017-03-17 00:00:00+00:00,,True
9031,Female,"Retriever, Labrador",2012-09-14 11:06:00+00:00,,True
9032,Female,Rottweiler,2013-01-06 00:00:00+00:00,,True
9033,Male,"Retriever, Labrador",2017-01-20 10:02:00+00:00,,True
9034,Male,"Retriever, Flat Coat",2016-08-23 00:00:00+00:00,,True
9035,Female,Maltese,2009-12-16 10:07:00+00:00,,True
9036,Female,"Shepherd, German",2018-10-03 08:53:00+00:00,,True
9037,Female,Terrier,2010-03-21 00:00:00+00:00,,True
9038,Female,American Eskimo,2018-10-31 15:19:00+00:00,,True
9039,Female,"Retriever, Golden",2018-03-13 00:00:00+00:00,,True
9040,Female,Chihuahua,2015-04-26 17:29:00+00:00,,True
9041,Male,Shih Tzu,2011-03-10 00:00:00+00:00,,True
9042,Female,Saint Bernard,2012-12-11 00:00:00+00:00,,True
9043,Male,Dalmatian,2016-01-01 00:00:00+00:00,,True
9044,Male,"Terrier, Jack Russell",2011-04-07 17:31:00+00:00,,True
9045,Male,"Hound, Basset",2016-02-06 10:02:00+00:00,,True
9046,Female,Pit Bull,2018-03-01 00:00:00+00:00,,True
9047,Female,"Retriever, Labrador",2013-12-09 00:00:00+00:00,,True
9048,Female,Cane Corso,2018-11-01 00:00:00+00:00,,True
9049,Male,Chow Chow,2018-06-28 00:00:00+00:00,,True
9050,Male,Rhodesian Ridgeback,2017-04-26 00:00:00+00:00,,True
9051,Female,Catahoula Leopard Dog,2019-03-13 09:55:00+00:00,,True
9052,Male,"Terrier, Yorkshire",2015-09-24 09:29:00+00:00,,True
9053,Male,Poodle,2017-08-14 16:18:00+00:00,,True
9054,Female,Lhasa Apso,2013-02-05 00:00:00+00:00,,True
9055,Male,"Mountain Dog, Bernese",2013-01-21 00:00:00+00:00,,True
9056,Male,"Terrier, Patterdale",2011-06-06 12:33:00+00:00,,True
9057,Male,Corgi,2010-09-04 00:00:00+00:00,,True
9058,Male,"Shepherd, Australian",2018-10-18 16:27:00+00:00,,True
9059,Male,Siberian Husky,2017-08-05 11:30:00+00:00,,True
9060,Male,"Setter, Irish",2016-11-24 00:00:00+00:00,,True
9061,Male,Siberian Husky,2011-07-11 00:00:00+00:00,2020-04-23T13:24:00.000Z,True
9062,Male,"Retriever, Labrador",2012-12-20 16:40:00+00:00,,True
9063,Female,Beagle,2014-05-16 00:00:00+00:00,,True
9064,Male,"Retriever, Chesapeake Bay",2010-03-30 17:02:00+00:00,,True
9065,Female,Shih Tzu,2015-08-16 12:20:00+00:00,,True
9066,Male,Shiba Inu,2013-01-18 00:00:00+00:00,,False
9067,Male,"Spaniel, Cocker",2009-11-10 15:22:00+00:00,,False
9068,Female,"Shepherd, German",2013-03-08 00:00:00+00:00,,True
9069,Male,Poodle,2012-08-22 00:00:00+00:00,,True
9070,Male,"Shepherd, German",2013-01-20 00:00:00+00:00,,True
9071,Female,"Welsh Corgi, Pembroke",2015-12-17 13:26:00+00:00,,True
9072,Female,"Bulldog, American",2017-01-26 14:38:00+00:00,,True
9073,Male,"Bulldog, French",2016-06-14 00:00:00+00:00,,True
9074,Female,"Terrier, Jack Russell",2008-04-01 00:00:00+00:00,,True
9075,Female,Pit Bull,2012-01-17 17:08:00+00:00,,True
9076,Male,"Shepherd, Australian",2016-09-09 18:01:00+00:00,,True
9077,Male,Schnauzer,2012-04-28 00:00:00+00:00,,True
9078,Male,"Retriever, Golden",2018-10-27 13:32:00+00:00,,True
9079,Female,Husky,2010-08-30 16:17:00+00:00,,False
9080,Female,"Terrier, West Highland White",2011-06-24 00:00:00+00:00,,False
9081,Female,"Bulldog, English",2017-05-12 00:00:00+00:00,,True
9082,Male,Husky,2017-12-09 00:00:00+00:00,,True
9083,Male,Shih Tzu,2017-10-06 00:00:00+00:00,,False
9084,Male,"Retriever, Chesapeake Bay",2014-12-05 00:00:00+00:00,,True
9085,Female,"Hound, Plott",2019-08-05 14:01:00+00:00,,True
9086,Male,"Terrier, Lakeland",2013-03-20 17:54:00+00:00,,True
9087,Male,Pit Bull,2010-09-06 16:55:00+00:00,,True
9088,Male,"Retriever, Golden",2018-08-19 00:00:00+00:00,,False
9089,Female,"Hound, Basset",2009-05-10 10:43:00+00:00,,True
9090,Male,Chihuahua (Smooth Coat),2015-10-29 00:00:00+00:00,,True
9091,Female,Chihuahua,2015-03-08 00:00:00+00:00,,True
9092,Male,"Retriever, Golden",2017-01-08 00:00:00+00:00,,True
9093,Female,Pomeranian,2012-07-18 00:00:00+00:00,,True
9094,Female,"Retriever, Golden",2015-11-30 00:00:00+00:00,,True
9095,Male,Chihuahua (Smooth Coat),2016-05-13 00:00:00+00:00,,True
9096,Female,Cock-A-Poo,2017-10-26 18:13:00+00:00,,True
9097,Male,"Terrier, West Highland White",2006-06-22 14:36:00+00:00,2020-05-18T00:00:00.000Z,True
9098,Male,Shih Tzu,2018-11-02 12:59:00+00:00,,True
9099,Female,Boxer,2013-06-04 00:00:00+00:00,,True
9100,Male,"Retriever, Labrador",2016-04-18 00:00:00+00:00,,True
9101,Male,Chihuahua,2013-04-05 00:00:00+00:00,,True
9102,Female,"Poodle, Toy",2015-05-25 00:00:00+00:00,,True
9103,Male,"Shepherd, German",2015-02-23 15:31:00+00:00,,True
9104,Female,Poodle,2011-10-06 00:00:00+00:00,,True
9105,Female,Poodle,2008-06-01 00:00:00+00:00,,True
9106,Female,Boxer,2017-04-13 00:00:00+00:00,,True
9107,Female,"Collie, Border",2008-02-26 00:00:00+00:00,,True
9108,Female,Terrier,2015-06-26 09:18:00+00:00,,True
9109,Male,Lhasa Apso,2015-12-28 13:46:00+00:00,,True
9110,Male,Mixed Breed,2017-01-15 00:00:00+00:00,,True
9111,Female,"Pointer, English",2007-06-14 00:00:00+00:00,,True
9112,Female,"Terrier, American Pit Bull",2012-08-16 00:00:00+00:00,,True
9113,Male,Retriever,2016-11-17 07:27:00+00:00,,True
9114,Male,"Shepherd, German",2008-09-25 00:00:00+00:00,2020-07-23T00:00:00.000Z,True
9115,Male,"Retriever, Golden",2009-02-14 00:00:00+00:00,2020-08-05T00:00:00.000Z,True
9116,Female,"Retriever, Labrador",2016-02-08 00:00:00+00:00,,True
9117,Female,Boxer,2016-01-30 15:30:00+00:00,,True
9118,Male,Australian Cattle Dog,2011-02-14 00:00:00+00:00,,True
9119,Female,Bullmastiff,2014-11-22 17:29:00+00:00,,True
9120,Male,Pit Bull,2014-07-29 00:00:00+00:00,,True
9121,Male,"Terrier, Cairn",2006-10-08 09:51:00+00:00,2020-02-18T00:00:00.000Z,True
9122,Male,Dachshund,2015-09-30 00:00:00+00:00,,True
9123,Male,"Shepherd, German",2013-03-20 00:00:00+00:00,,True
9124,Male,Shih Tzu,2014-09-07 00:00:00+00:00,,True
9125,Male,Pit Bull,2016-01-26 14:55:00+00:00,,True
9126,Male,"Shepherd, German",2018-02-01 00:00:00+00:00,,True
9127,Male,Mastiff,2019-05-05 11:03:00+00:00,,False
9128,Male,"Bulldog, American",2020-02-21 00:00:00+00:00,,False
9129,Male,Mixed Breed,2019-08-05 00:00:00+00:00,,True
9130,Male,Corgi,2015-08-12 11:14:00+00:00,,True
9131,Female,Siberian Husky,2018-08-01 09:10:00+00:00,,True
9132,Male,"Retriever, Labrador",2009-05-20 10:09:00+00:00,2021-05-16T00:00:00.000Z,True
9133,Male,"Terrier, Yorkshire",2011-06-02 14:16:00+00:00,,True
9134,Male,Husky,2015-05-18 18:10:00+00:00,,True
9135,Male,Pug,2017-05-11 18:00:00+00:00,,True
9136,Female,Mixed Breed,2017-10-11 16:23:00+00:00,,True
9137,Male,"Terrier, West Highland White",2015-07-23 00:00:00+00:00,,True
9138,Male,Mixed Breed,2015-10-08 15:41:00+00:00,,True
9139,Male,Dachshund,2013-08-21 00:00:00+00:00,,True
9140,Male,Poodle,2017-06-05 00:00:00+00:00,,True
9141,Male,"Shepherd, German",2010-12-02 19:09:00+00:00,,True
9142,Male,Great Dane,2014-12-16 00:00:00+00:00,,True
9143,Female,Australian Cattle Dog,2019-01-05 11:04:00+00:00,,True
9144,Female,Blue Heeler,2018-04-28 00:00:00+00:00,,True
9145,Female,Red Heeler,2015-11-10 17:55:00+00:00,,True
9146,Female,Mixed Breed,2013-12-29 00:00:00+00:00,,True
9147,Male,Chihuahua,2012-10-15 10:29:00+00:00,,True
9148,Male,Retriever,2012-12-05 00:00:00+00:00,,True
9149,Male,Bulldog,2014-01-24 00:00:00+00:00,,True
9150,Female,Bichon Frise,2010-11-07 00:00:00+00:00,,True
9151,Female,Shih Tzu,2015-06-28 00:00:00+00:00,,True
9152,Female,Terrier,2017-02-14 11:36:00+00:00,,False
9153,Female,Samoyed,2018-07-27 00:00:00+00:00,,True
9154,Female,"Shepherd, German",2017-10-06 18:11:00+00:00,,False
9155,Male,"Dachshund, Wirehair",2008-11-25 00:00:00+00:00,,True
9156,Female,"Retriever, Labrador",2009-01-04 00:00:00+00:00,,True
9157,Female,Pit Bull,2017-12-02 16:08:00+00:00,,True
9158,Male,Shih Tzu,2015-09-05 11:47:00+00:00,,True
9159,Female,Mixed Breed,2016-03-01 17:14:00+00:00,,True
9160,Female,Mixed Breed,2015-12-15 15:25:00+00:00,,True
9161,Female,Rottweiler,2012-02-17 00:00:00+00:00,,True
9162,Female,"Terrier, Boston",2017-09-17 19:00:00+00:00,,True
9163,Male,Shih Tzu,2018-08-13 00:00:00+00:00,,True
9164,Female,Mixed Breed,2013-04-15 00:00:00+00:00,,True
9165,Female,"Shepherd, German",2014-05-27 00:00:00+00:00,,True
9166,Male,Shih Tzu,2011-06-18 00:00:00+00:00,,False
9167,Female,"Retriever, Labrador",2017-09-24 00:00:00+00:00,,True
9168,Male,Mixed Breed,2018-10-30 00:00:00+00:00,,True
9169,Female,"Collie, Border",2020-04-12 00:00:00+00:00,,True
9170,Female,"Shepherd, German",2018-09-10 16:40:00+00:00,,True
9171,Male,Mixed Breed,2017-03-25 21:00:00+00:00,,True
9172,Male,Australian Cattle Dog,2016-10-05 17:00:00+00:00,,True
9173,Male,"Retriever, Golden",2017-11-21 16:21:00+00:00,,True
9174,Female,"Retriever, Golden",2017-10-23 00:00:00+00:00,,True
9175,Female,"Retriever, Golden",2014-03-15 00:00:00+00:00,,True
9176,Female,"Retriever, Chesapeake Bay",2017-07-17 00:00:00+00:00,,True
9177,Male,Beagle,2016-10-20 11:04:00+00:00,,True
9178,Female,Coon Hound,2015-10-12 00:00:00+00:00,,True
9179,Male,"Retriever, Labrador",2014-02-03 00:00:00+00:00,,True
9180,Male,Welsh Corgi,2016-06-17 00:00:00+00:00,,True
9181,Female,Mixed Breed,2015-02-15 00:00:00+00:00,,True
9182,Female,Beagle,2016-07-18 00:00:00+00:00,,True
9183,Female,Foxhound,2013-04-29 00:00:00+00:00,,True
9184,Male,"Retriever, Labrador",2007-05-08 00:00:00+00:00,,True
9185,Female,Great Dane,2016-04-20 00:00:00+00:00,,True
9186,Male,"Terrier, American Pit Bull",2015-09-30 15:26:00+00:00,,False
9187,Female,"Terrier, Soft-Coated Wheaten",2018-11-09 00:00:00+00:00,,True
9188,Male,Pit Bull,2017-08-17 00:00:00+00:00,,False
9189,Female,"Terrier, Boston",2017-09-23 00:00:00+00:00,,True
9190,Female,Pomeranian,2018-11-13 00:00:00+00:00,,True
9191,Male,"Shepherd, German",2019-03-08 00:00:00+00:00,,True
9192,Male,"Terrier, Yorkshire",2005-10-06 00:00:00+00:00,,True
9193,Male,Alaskan Malamute,2009-04-05 00:00:00+00:00,2021-03-04T00:00:00.000Z,True
